,name,score,loc,lowest_price,category
58,청주 올래 호텔,4.5,113.9km,"30,000원",m
59,청주 큐브,4.8,"청주 IC : 자동차 이용시 약 10분, 서청주 IC : 자동차 이용시 약 5분-113.6km","40,000원",m
60,청주 태림모텔,3.0,112.5km,"35,000원",m
61,청주 이태리파크,4.0,126.5km,"30,000원",m
62,청주 88 모텔,3.7,113.5km,예약마감,m
63,청주 비엔나 모텔,3.9,주민센터 인근-113.4km,"25,000원",m
64,청주 뉴스타,3.5,114.8km,예약마감,m
65,H 호텔 세종시티,4.6,KTX오송역 차량 3분-110.4km,"69,000원",h
66,벨리노호텔,4.8,청주시외터미널 근방 청주시외터미널 도보 5분이내-114.5km,"50,000원",h
67,세종시티 오송호텔,4.6,오송호수공원 도보 6분-110.5km,"75,000원",h
68,청주 메리제인 호텔,4.7,청주시외버스터미널 인근-113.7km,"62,069원",h
69,호텔 뮤제오,4.6,청주고속버스터미널 도보 5분-114.2km,"90,000원",h
70,호텔 락희 청주,4.6,청주시 청주산업단지-112.2km,"100,000원",h
71,뉴베라관광호텔,3.5,청주고속버스터미널 100M-113.9km,"55,000원",h
72,호텔 얌 청주터미널,4.4,청주고속버스터미널 도보 약 6분-113.8km,"35,000원",h
73,호텔인모던 청주터미널,2.5,가경동 청주터미널에서 543m-114.3km,"38,000원",h
74,청주 넘버25 터미널점,5.0,청주터미널 차량 3분-113.7km,"50,000원",h
75,호텔 얌 충북대점,3.8,충북대학교 도보 10분-114.1km,"40,000원",h
76,청주 루비노 호텔,4.3,청주고속버스터미널 도보 약 10분-113.5km,"60,000원",h
77,맨하탄 호텔,3.9,청주 고속버스터미널 인근-113.8km,"30,800원",h
78,청주 반지 호텔,4.7,청주 고속버스터미널 인근-113.7km,"34,800원",h
79,호텔 루엠,4.4,청주시 홍덕구-114.5km,"45,000원",h
80,청주 시안 호텔,3.8,청주시외버스터미널 도보 5분-114.5km,"45,000원",h
81,청주 미니 호텔,4.6,청주고속버스터미널 도보 10분-113.6km,"45,000원",h
82,청주 루체호텔,3.8,청주고속버스터미널 도보 4분-113.9km,"70,600원",h
83,청주 버스 호텔,5.0,청주고속버스터미널 도보 약 10분-113.7km,"60,000원",h
84,청주 코코 호텔,3.7,청주고속버스터미널 도보 약 7분-113.7km,"47,060원",h
85,청주 더 마크호텔,4.6,청주고속버스터미널 도보 3분-114.1km,"75,000원",h
