,name,score,loc,lowest_price,category,loc2,SIG_CD
37,창원 명서동 나무늘보 호텔,4.8,"창원컨벤션(세코),버스터미널,인근신축호텔-299.3km",45000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
38,창원 북면 The B&B Hotel,4.3,마금산온천 도보5분! 눌러서 위치확인-286.8km,60000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
39,창원 북면 V3 무인텔,4.7,창원 북면 마금산온천단지 위치-286.3km,30000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
40,창원 팔용동 25TH,4.5,창원역 인근눌러서 위치확인-296km,35000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
41,창원 팔용동 비엔나(VIENNA),4.8,"편의점, 창원역 바로 앞-296km",40000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
42,창원 팔용동 프라하 호텔,4.8,창원종합버스터미널 1분@눌러서 위치확인-299.4km,49000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
43,창원 팔용동 AVA,4.5,창원역 인근에 위치-296.1km,50000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
44,창원 명서동 플레이,4.7,명공광장사거리 인근 위치눌러서 위치확인-299.4km,45000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
45,창원 명서동 여기애,4.5,명곡광장 사거리 인근 눌러서 위치확인-299.4km,35000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
46,창원 봉곡동 MVG,4.6,cgv 차량 3분이내 눌러서 위치확인-299.1km,41900.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
47,창원 봉곡동 세븐,4.0,창원종합버스터미널 7분-299.2km,45000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
48,창원 팔용동 스카이,4.4,창원역 인근 위치! ＃위치 눌러보세요-296km,35000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
49,창원 브라운도트 팔용점(터미널점),4.8,창원 컨벤션/CECO 근처  청결ㆍ깨끗하고 조용한 숙소-299.3km,50000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
50,창원 봉곡동 CK,4.2,#선착순 할인 쿠폰 빵빵하게 쏩니다!-299.2km,50000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
51,창원 팔용동 호텔 코지,4.8,#창원역 초인근 위치 출장고객님들께 무료 세탁서비스 제공-296km,41000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
52,창원 북면 드웰,4.9,창원 북면 마금산온천단지 위치-286.3km,40000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
53,창원 명서동 호텔 스카이,4.9,농업기술센터 사거리 인근  @위치보기-299.5km,60000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
54,창원 북면 SOME(썸),4.7,마금산온천단지 차량 약 7분-286.3km,40000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
55,창원 북면 L,4.3,286.6km,50000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
56,창원 북면 누와즈컬리넌,4.1,창원 북면 마금산온천단지 위치 @눌러보기-286.3km,74338.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
57,창원 북면 아테네,4.9,마금산 온천단지 도보 10분 이내-286.3km,35000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
58,창원 팔용동 클릭,4.0,창원역 바로 앞-296.1km,25000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
59,창원 북면 바오밥,3.7,신촌시장 인근-286.6km,60000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
60,창원 팔용동 타임,4.6,창원역 인근-296km,30000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
61,창원 팔용동 M,3.0,창원역 인근-296.1km,30000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
62,창원 팔용동 테마,4.2,창원역 인근-296km,20000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
63,창원 팔용동 롯또(LOTTO),4.0,창원역 도보 5분 이내-296.1km,35000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
64,창원 명서동 명서,4.7,창원종합버스터미널 차로 3분-299.5km,30000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
65,창원 봉곡동 수,3.5,창원종합버스터미널 5분-299.2km,40000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
66,창원 봉곡동 롤,5.0,탐앤탐스 창원명곡로타리점 앞-299.3km,40000.0,m,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
67,그랜드 머큐어 앰배서더 창원(구 풀만),4.5,창원시 대원동-299.8km,74338.0,h,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
68,스카이 호텔,3.5,마산종합운동장 차량 15분-299.5km,74338.0,h,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
69,창원 브라운도트 팔용점,4.3,창원버스터미널 도보 약 5분-299.3km,50000.0,h,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
70,브라운도트 창원명서 컨벤션점,4.5,"신창원역,창원종합버스터미널 차량 약 4분 거리-299.4km",50000.0,h,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
71,창원 그레이호텔,4.7,"창원버스터미널,신창원역 차량 5분 거리-299.3km",50000.0,h,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
72,크라운호텔 창원,4.7,창원종합버스터미널 310m-299.3km,79800.0,h,창원 명서동/봉곡동/팔용동/북면온천/창원종합버스터미널,48121
73,창원 마산 아이스호텔,5.0,마산역 차량 5분(위치보기)-296.7km,40000.0,m,마산/진해,48127
74,창원 마산 호텔 레이지헤븐,4.9,마산어시장인근#GRAND OPEN(클릭)-299.9km,45000.0,m,마산/진해,48127
75,창원 마산 ZAM,4.5,"마산 남부시외버스터미널 10분 거리, 눌러서 위치확인-301.4km",35000.0,m,마산/진해,48127
76,창원 마산 호텔 아몬드,4.9,#무료 조식 서비스 제공 #마산 메가박스 인근 도보 3분거리 위치한 업체-301.5km,50000.0,m,마산/진해,48127
77,창원 진해 호텔 M,4.6,오션뷰 눌러서 위치보기!-309.7km,40000.0,m,마산/진해,48127
78,창원 진해 호텔 투하트,4.6,진해 홈플러스 인근에 도보 1분거리-309.8km,40000.0,m,마산/진해,48127
79,창원 진해 더그레이70,4.8,진해 경화역 인근 자동차 5분거리 위치-309.8km,40000.0,m,마산/진해,48127
80,창원 진해 HOTEL 더원,4.8,깔끔하고 믿을수있는 숙소 더원(클릭)-311km,40000.0,m,마산/진해,48127
81,창원 진해 HOTEL 리안,4.9,#신축#진해호텔#눌러서위치보기-317km,60000.0,m,마산/진해,48127
82,창원 진해 용원 브라운도트 호텔,4.7,눌러서 위치보기클릭-321.2km,50000.0,m,마산/진해,48127
83,창원 마산 다이노스,4.7,"NO 코로나19, 정기적 방역 및 소독 진행 업체   #마산터미널 -296.6km",40000.0,m,마산/진해,48127
84,창원 마산 호텔 퍼스트클래스,4.8,마산 롯데백화점 도보2분(위치보기)-299.7km,40000.0,m,마산/진해,48127
85,창원 마산 투유,4.5,코로나 청정안심 구역 경남대 인근-301.4km,35000.0,m,마산/진해,48127
86,창원 진해 TOP(탑),4.6,"진해의중심, 중원 로터리 정중앙 위치-308.7km",40000.0,m,마산/진해,48127
87,창원 진해 하이트,4.4,진해루해변공원 근처 위치-309.7km,40000.0,m,마산/진해,48127
88,창원 진해 용원 호텔 런더너,4.8,부산신항/녹산공단/명지 인근-320.4km,50000.0,m,마산/진해,48127
89,창원 진해 용원 HOTEL THE K,4.8,#부산 신항만 인근 위치  눌러보세요!-321.8km,50000.0,m,마산/진해,48127
90,창원 마산 ZARA,4.6,마산 아구찜거리에서 도보 6분거리-299.9km,40000.0,m,마산/진해,48127
91,창원 마산 넘버25 오동점,4.4,마산어시장 인근-299.9km,35000.0,m,마산/진해,48127
92,창원 마산 에이블,4.8,"위치검색, 마산 오동동-299.7km",40000.0,m,마산/진해,48127
93,창원 마산 7월,4.8,마산 관광호텔 인근 도보 2분거리 위치-299.9km,40000.0,m,마산/진해,48127
94,창원 마산 스카이텔,4.6,마산 남부시외버스터미널 도보 8분(클릭)-301.4km,40000.0,m,마산/진해,48127
95,창원 마산 COM,4.5,"경남대 인근 도보 10분거리 위치한 모텔, 눌러서 위치보기-301.5km",40000.0,m,마산/진해,48127
96,창원 진해 용원 HOTEL VIN,4.8,"부산신항만,용원어시장 근접위치-322km",45000.0,m,마산/진해,48127
