,name,score,loc,lowest_price,category
82,안산 호텔 도스,4.7,29.7km,"40,000원",m
83,호텔 스퀘어 안산,4.5,초지역 1.40km 자동차로 2분 소요-30.1km,"58,900원",h
84,안산 엠블던 호텔,4.5,중앙역 1번출구 600m-28.7km,"77,000원",h
85,안산 케미갑 호텔,4.9,중앙역 1번출구 도보 2분-28.5km,예약마감,h
86,안산 아우라 호텔,4.7,한대앞역 2번출구 600m-29.2km,"68,000원",h
87,안산 SL 부티크 호텔,4.4,상록수역 상록수역에서 도보 15분-28.6km,"45,000원",h
88,안산 서원관광호텔,5.0,한대앞역 차량 약 5분거리-29.8km,"70,000원",h
89,안산 에리카 게스트하우스,4.0,안산시청 약 차량 10분-30.7km,예약마감,h
90,안산 씨앤비호텔,4.6,상록수역 도보약 7분-29.5km,"45,000원",h
91,호텔클로버,4.8,한대앞역 도보 5분-29.1km,"65,000원",h
