,name,score,loc,lowest_price,category
0,수원(인계동) 베네치아,4.4,수원시청역 6번출구 도보5분-33.4km,"30,000원",m
1,수원(인계동) 마레,4.6,수원시청역 6번출구 인근-33.5km,"40,000원",m
2,수원(인계동) 앨리스 호텔,4.6,33.5km,"45,000원",m
3,수원(인계동) 더 녹스,4.8,분당선 수원시청역 6번 출구-33.5km,"40,000원",m
4,수원(인계동) 지오,4.7,수원 KBS 도보  약 10분-33.5km,"35,000원",m
5,수원(인계동) 아이리스,4.2,분당선 수원시청역/ 매교역 /매탄권선역-33.5km,"29,000원",m
6,수원(인계동) GRACE(그레이스),4.3,수원시청역 6번출구 인근-33.5km,"30,000원",m
7,수원(인계동) 뉴엠,4.4,33.6km,"40,000원",m
8,수원(인계동) 드림팰리스,4.5,분당선 수원시청역 6번 출구-33.6km,"35,000원",m
9,수원(인계동) BOX-ONE,4.4,수원시청역 인근 위치-33.6km,"28,500원",m
10,수원(인계동) Jungle(정글),4.2,33.6km,"30,000원",m
11,수원(인계동) 레브호텔,4.8,33.6km,"40,000원",m
12,수원(인계동) 호텔 퍼시픽37,4.8,"200hz,32인치 게이밍 모니터,2PC-33.7km","40,000원",m
13,수원(인계동) 꿀,4.7,33.7km,"30,000원",m
14,수원(인계동) 조이플러스,4.6,분당선 수원시청역9번 출구 도보 7분거리-33.7km,"35,000원",m
15,수원 브라운도트 수원인계점  (나혜석거리),4.9,"눌러서 위치찾기 , 나혜석거리 -33.8km","55,000원",m
16,수원(인계동) 호텔 준,4.6,수원시청역 9번출구-33.8km,"40,000원",m
17,수원(인계동) 마릴린,4.8,수원시청역 도보 8분 거리-33.8km,"40,000원",m
18,수원(인계동) Boutique 엘가,4.3,수원시청 인근 위치-33.8km,"33,000원",m
19,수원(인계동) HOTEL JJ,4.7,33.8km,"35,000원",m
20,수원시청역 MS 호텔 달곁에별,4.7,수원시청사거리 도보 1분-33.9km,"49,500원",m
21,수원(인계동) TATE V,4.5,수원시청역 9번출구 도보3분-33.9km,"30,000원",m
22,수원(인계동) 블릭스,4.6,수원시청역 10번출구 도보2분-34km,"35,000원",m
23,수원(인계동) 호텔 플렉스,4.6,수원시청역 9번출구 도보1분-34km,"30,000원",m
24,수원(인계동) M Story,4.7,34km,"30,000원",m
25,수원(인계동) NO.1 넘버원,4.5,수원시청역 인근 위치-34km,"30,000원",m
26,수원시청역 보보스,4.7,수원시청역 도보5분이내-34km,"45,000원",m
27,수원(인계동) 로제호텔,4.7,경기도 문화의전당 인근위치-34.1km,"30,000원",m
28,수원시청역 잼22,4.8,34.1km,"35,000원",m
29,수원 YAJA 수원 시청점,4.7,수원시청역 5번출구 500m-34.1km,"35,000원",m
30,수원시청역 갤러리아호텔,4.8,수원시청역 도보 5분 이내-34.1km,"30,000원",m
