,name,score,loc,lowest_price,category,loc2
33,익산 포시즌,4.6, 눌러서 위치 확인하기-180.7km,"40,000원",m,익산
34,익산 필 무인텔,4.6, 눌러서 위치 확인하기-180.7km,예약마감,m,익산
35,익산 힐링,4.8,익산 모현동 인근  눌러서 위치 확인 GO -179.5km,"40,000원",m,익산
36,익산 엠플러스,4.6, 눌러서 위치 확인하기-180.9km,예약마감,m,익산
37,익산 로망 드라이브인 무인텔,4.5, 눌러서 위치 확인하기-180.9km,"40,000원",m,익산
38,익산 카카오 무인텔,4.6, 눌러서 위치 확인하기-168.8km,"50,000원",m,익산
39,익산 수,4.7,익산고속버스터미널앞눌러서위치확인 GO-180.7km,예약마감,m,익산
40,익산 K 1.2.3,4.6,버스터미널 도보 4분눌러서위치확인 GO-180.7km,"30,000원",m,익산
41,익산 짝,4.6,익산고속버스터미널 부근  위치 클릭 !!-180.8km,"24,000원",m,익산
42,익산 H 드라이브 호텔,4.4,인화동주민센터 인근  눌러서 위치 확인 GO-181km,"40,000원",m,익산
43,익산 메세지,4.4,눌러서 위치 확인-180.8km,예약마감,m,익산
44,익산 루PC텔,4.5,익산버스터미널 차량 1분-180.8km,"30,000원",m,익산
45,익산 스마트,4.6,익산버스터미널 도보 3분-180.5km,"20,000원",m,익산
46,익산 Bee(비),4.8,익산 고속버스터미널까지 도보3분!  위치 클릭-180.8km,"30,000원",m,익산
47,익산 S,4.4,익산공용버스터미널 근처! 도보 3분-180.6km,"25,000원",m,익산
48,익산 휴 드라이브인 무인텔,4.3,익산일반산업단지 근처에 위치-168.8km,"50,000원",m,익산
49,익산 V,3.5,인화동 주민센터 인근-180.9km,예약마감,m,익산
50,익산 별이 빛나는 밤에,3.5,위치 눌러서 보기-180.7km,예약마감,m,익산
51,익산 금호장,3.5,위치 눌러서 보기-179.6km,예약마감,m,익산
52,익산 테마21,4.1,인화사거리 인근-180.9km,"25,000원",m,익산
53,익산 하루,3.5,위치 눌러서 보기-180.9km,"35,000원",m,익산
54,익산 나비야,4.0,인화동 주민센터 인근-180.9km,"40,000원",m,익산
55,익산 캐슬,4.4,익산역 도보 14분-180.7km,"30,000원",m,익산
56,익산 그곳에가면,1.7,버스터미널 1분거리-180.7km,"22,000원",m,익산
57,익산 샵,2.5,눌러서 위치 확인-180.9km,"40,000원",m,익산
58,익산 파라오,4.3,익산역 서광장까지 도보로 5분 거리-179.5km,"40,000원",m,익산
59,익산 북부장,3.5,위치 눌러서 보기-178.4km,"30,000원",m,익산
60,익산 서동,3.5,익산역 도보 8분-179.4km,"30,000원",m,익산
61,익산 칸 드라이브 무인텔,4.0,위치 눌러서 보기-180.8km,"50,000원",m,익산
62,익산 모텔은 문화다,4.0,익산역까지 차로 2분거리-181km,"35,000원",m,익산
63,익산 시애틀,5.0,익산역 도보 5분 내외-179.9km,"35,000원",m,익산
64,익산 호텔 반딧불이,4.0,익산 소방서 인화센터 뒤-181.1km,"30,000원",m,익산
65,익산 에펠탑,3.5,인화동1가 인근-180.8km,예약마감,m,익산
66,익산 뚜벅텔2,3.5,익산버스터미널 차량 3분-180.9km,예약마감,m,익산
